,id,gen.father,gen.mother,social.father,social.mother,father,mother,js,f.corr,sex,birth.year
1134,1134,0,0,1737,1718,1737,1718,0,0.03125,NA,1983
1135,1135,0,0,1631,1707,1631,1707,0,0,NA,1983
1136,1136,0,0,1631,1707,1631,1707,0,0,NA,1983
1137,1137,0,0,1780,1782,1780,1782,0,0.25,NA,1983
1138,1138,0,0,1780,1782,1780,1782,1,0.25,Female,1983
1139,1139,0,0,1780,1782,1780,1782,0,0.25,NA,1983
1140,1140,0,0,911,1758,911,1758,0,0,NA,1983
1141,1141,0,0,911,1758,911,1758,0,0,NA,1983
1142,1142,0,0,911,1758,911,1758,1,0,Male,1983
1143,1143,0,0,1687,1750,1687,1750,0,0.25,NA,1983
1144,1144,0,0,1687,1750,1687,1750,0,0.25,NA,1983
1145,1145,0,0,1687,1750,1687,1750,0,0.25,NA,1983
1146,1146,0,0,1687,1750,1687,1750,0,0.25,NA,1983
1147,1147,0,0,1767,1061,1767,1061,0,0,NA,1983
1148,1148,0,0,1767,1061,1767,1061,0,0,NA,1983
1149,1149,0,0,1045,1772,1045,1772,0,0.015625,NA,1983
1150,1150,0,0,1045,1772,1045,1772,0,0.015625,NA,1983
1151,1151,0,0,1045,1772,1045,1772,0,0.015625,NA,1983
1152,1152,0,0,1671,1648,1671,1648,0,0,NA,1983
1153,1153,0,0,1671,1648,1671,1648,0,0,NA,1983
1154,1154,0,0,1671,1648,1671,1648,0,0,NA,1983
1155,1155,0,0,1671,1648,1671,1648,0,0,NA,1983
1156,1156,0,0,1762,1759,1762,1759,1,0.0625,Female,1983
1157,1157,0,0,1762,1759,1762,1759,0,0.0625,NA,1983
1158,1158,0,0,1762,1759,1762,1759,0,0.0625,NA,1983
1159,1159,0,0,1762,1759,1762,1759,0,0.0625,NA,1983
1160,1160,0,0,1735,1635,1735,1635,0,0,NA,1983
1161,1161,0,0,1735,1635,1735,1635,1,0,Male,1983
1162,1162,0,0,781,1644,781,1644,1,0,Female,1983
1163,1163,0,0,781,1644,781,1644,1,0,Male,1983
1164,1164,0,0,1726,1016,1726,1016,0,0.015625,NA,1983
1165,1165,0,0,1726,1016,1726,1016,0,0.015625,NA,1983
1166,1166,0,0,1726,1016,1726,1016,0,0.015625,NA,1983
1167,1167,0,0,1726,1016,1726,1016,0,0.015625,NA,1983
1168,1168,0,0,1777,1789,1777,1789,0,0.015625,NA,1983
1169,1169,0,0,1777,1789,1777,1789,0,0.015625,NA,1983
1170,1170,0,0,1777,1789,1777,1789,0,0.015625,NA,1983
1171,1171,0,0,1785,1064,1785,1064,0,0,NA,1983
1172,1172,0,0,1785,1064,1785,1064,1,0,Female,1983
1173,1173,0,0,1785,1064,1785,1064,0,0,NA,1983
1174,1174,0,0,1018,1652,1018,1652,0,0,NA,1983
1175,1175,0,0,1018,1652,1018,1652,0,0,NA,1983
1176,1176,0,0,1018,1652,1018,1652,0,0,NA,1983
1177,1177,0,0,1018,1652,1018,1652,0,0,NA,1983
1178,1178,0,0,1022,1791,1022,1791,1,0,Male,1983
1179,1179,0,0,1022,1791,1022,1791,0,0,NA,1983
1180,1180,0,0,1682,1691,1682,1691,0,0,NA,1983
1181,1181,0,0,1682,1691,1682,1691,1,0,Male,1983
1182,1182,0,0,1682,1691,1682,1691,0,0,NA,1983
1183,1183,0,0,1682,1691,1682,1691,0,0,NA,1983
1184,1184,0,0,1645,1773,1645,1773,1,0,Male,1983
1185,1185,0,0,1645,1773,1645,1773,0,0,NA,1983
1186,1186,0,0,1675,1685,1675,1685,1,0,Male,1983
1187,1187,0,0,1675,1685,1675,1685,0,0,NA,1983
1188,1188,0,0,1675,1685,1675,1685,0,0,NA,1983
1189,1189,0,0,1739,1059,1739,1059,0,0.03125,NA,1983
1190,1190,0,0,1739,1059,1739,1059,0,0.03125,NA,1983
1191,1191,0,0,1630,1646,1630,1646,1,0,Male,1983
1192,1192,0,0,1630,1646,1630,1646,0,0,NA,1983
1193,1193,0,0,1630,1646,1630,1646,0,0,NA,1983
1194,1194,0,0,1024,1048,1024,1048,1,0,Female,1983
1195,1195,0,0,1024,1048,1024,1048,0,0,NA,1983
1196,1196,0,0,1024,1048,1024,1048,0,0,NA,1983
1197,1197,0,0,1024,1048,1024,1048,0,0,NA,1983
1198,1198,0,0,696,1688,696,1688,0,0,NA,1983
1199,1199,0,0,696,1688,696,1688,1,0,Male,1983
1200,1200,0,0,696,1688,696,1688,0,0,NA,1983
1201,1201,0,0,1046,1021,1046,1021,1,0,Male,1983
1202,1202,0,0,1046,1021,1046,1021,1,0,Male,1983
1203,1203,0,0,1046,1021,1046,1021,1,0,Female,1983
1204,1204,0,0,1763,1521,1763,1521,0,0,NA,1984
1205,1205,0,0,1120,1536,1120,1536,0,0,NA,1984
1206,1206,0,0,1120,1536,1120,1536,1,0,Female,1984
1207,1207,0,0,1360,1131,1360,1131,0,0.265625,NA,1984
1208,1208,0,0,1360,1131,1360,1131,1,0.265625,Male,1984
1209,1209,0,0,1735,1194,1735,1194,0,0.0029296875,NA,1984
1210,1210,0,0,1735,1194,1735,1194,0,0.0029296875,NA,1984
1211,1211,0,0,1735,1194,1735,1194,0,0.0029296875,NA,1984
1212,1212,0,0,1735,1194,1735,1194,1,0.0029296875,Female,1984
1213,1213,0,0,1032,1162,1032,1162,0,0,NA,1984
1214,1214,0,0,1373,1352,1373,1352,0,0.125,NA,1984
1215,1215,0,0,1777,1503,1777,1503,0,0,NA,1984
1216,1216,0,0,1777,1503,1777,1503,0,0,NA,1984
1217,1217,0,0,1642,1634,1642,1634,0,0,NA,1984
1218,1218,0,0,1642,1634,1642,1634,0,0,NA,1984
1219,1219,0,0,1201,1132,1201,1132,0,0.03515625,NA,1984
1220,1220,0,0,1201,1132,1201,1132,1,0.03515625,Female,1984
1221,1221,0,0,1201,1132,1201,1132,0,0.03515625,NA,1984
1222,1222,0,0,1022,1122,1022,1122,0,0,NA,1984
1223,1223,0,0,1022,1122,1022,1122,0,0,NA,1984
1224,1224,0,0,1163,1156,1163,1156,0,0,NA,1984
1225,1225,0,0,1013,1075,1013,1075,0,0,NA,1984
1226,1226,0,0,1013,1075,1013,1075,0,0,NA,1984
1227,1227,0,0,1072,1688,1072,1688,0,0,NA,1984
1228,1228,0,0,1072,1688,1072,1688,0,0,NA,1984
1229,1229,0,0,1072,1688,1072,1688,0,0,NA,1984
1230,1230,0,0,1039,1086,1039,1086,0,0,NA,1984
1231,1231,0,0,1039,1086,1039,1086,0,0,NA,1984
1232,1232,0,0,1039,1086,1039,1086,0,0,NA,1984
1233,1233,0,0,1045,1772,1045,1772,0,0.015625,NA,1984
1234,1234,0,0,1760,1782,1760,1782,0,0,NA,1984
1235,1235,0,0,1760,1782,1760,1782,0,0,NA,1984
1236,1236,0,0,1760,1782,1760,1782,0,0,NA,1984
1237,1237,0,0,1466,1172,1466,1172,0,0,NA,1984
1238,1238,0,0,1466,1172,1466,1172,1,0,Female,1984
1239,1239,0,0,1743,1713,1743,1713,1,0,Male,1984
1240,1240,0,0,1743,1713,1743,1713,1,0,Male,1984
1241,1241,0,0,1743,1713,1743,1713,0,0,NA,1984
1242,1242,0,0,1743,1713,1743,1713,1,0,Male,1984
1243,1243,0,0,1687,1750,1687,1750,1,0.25,Female,1984
1244,1244,0,0,1687,1750,1687,1750,0,0.25,NA,1984
1245,1245,0,0,1737,1128,1737,1128,0,0,NA,1984
1246,1246,0,0,1737,1128,1737,1128,0,0,NA,1984
1247,1247,0,0,1737,1128,1737,1128,1,0,Female,1984
1248,1248,0,0,1765,1090,1765,1090,0,0,NA,1984
1249,1249,0,0,1765,1090,1765,1090,0,0,NA,1984
1250,1250,0,0,1765,1090,1765,1090,0,0,NA,1984
1251,1251,0,0,1790,1706,1790,1706,0,0,NA,1984
1252,1252,0,0,1790,1706,1790,1706,0,0,NA,1984
1253,1253,0,0,1790,1706,1790,1706,1,0,Female,1984
1254,1254,0,0,1018,1496,1018,1496,1,0,Female,1984
1255,1255,0,0,1018,1496,1018,1496,1,0,Male,1984
1256,1256,0,0,1057,1791,1057,1791,1,0.0234375,Male,1984
1257,1257,0,0,1057,1791,1057,1791,1,0.0234375,Female,1984
1258,1258,0,0,1711,1686,1711,1686,1,0,Male,1984
1259,1259,0,0,1697,1715,1697,1715,0,0,NA,1984
1260,1260,0,0,1697,1715,1697,1715,1,0,Male,1984
1261,1261,0,0,1697,1715,1697,1715,1,0,Female,1984
1262,1262,0,0,1697,1715,1697,1715,0,0,NA,1984
1263,1263,0,0,1350,1770,1350,1770,0,0,NA,1984
1264,1264,0,0,1350,1770,1350,1770,0,0,NA,1984
1265,1265,0,0,1120,1536,1120,1536,0,0,NA,1984
1266,1266,0,0,1120,1536,1120,1536,1,0,Male,1984
1267,1267,0,0,1120,1536,1120,1536,0,0,NA,1984
1268,1268,0,0,1116,1467,1116,1467,0,0.15625,NA,1984
1269,1269,0,0,1116,1467,1116,1467,0,0.15625,NA,1984
1270,1270,0,0,1116,1467,1116,1467,0,0.15625,NA,1984
1271,1271,0,0,1124,1758,1124,1758,0,0,NA,1984
1272,1272,0,0,1124,1758,1124,1758,0,0,NA,1984
1273,1273,0,0,1124,1758,1124,1758,0,0,NA,1984
1274,1274,0,0,1681,1203,1681,1203,1,0.125,Female,1984
1275,1275,0,0,1681,1203,1681,1203,1,0.125,Female,1984
1276,1276,0,0,1681,1203,1681,1203,0,0.125,NA,1984
1277,1277,0,0,1739,1059,1739,1059,0,0.03125,NA,1984
1278,1278,0,0,1739,1059,1739,1059,0,0.03125,NA,1984
1279,1279,0,0,1630,1646,1630,1646,0,0,NA,1984
1280,1280,0,0,1014,1464,1014,1464,0,0,NA,1984
1281,1281,0,0,1767,1375,1767,1375,0,0.0625,NA,1984
1282,1282,0,0,1754,1635,1754,1635,0,0,NA,1984
1283,1283,0,0,1754,1635,1754,1635,1,0,Female,1984
1284,1284,0,0,1373,1352,1373,1352,0,0.125,NA,1984
1285,1285,0,0,1373,1352,1373,1352,0,0.125,NA,1984
1286,1286,0,0,1373,1352,1373,1352,0,0.125,NA,1984
1287,1287,0,0,1034,1037,1034,1037,0,0,NA,1984
1288,1288,0,0,1034,1037,1034,1037,0,0,NA,1984
1289,1289,0,0,1034,1037,1034,1037,1,0,Female,1984
1290,1290,0,0,1046,1021,1046,1021,1,0,Male,1984
1291,1291,0,0,1046,1021,1046,1021,0,0,NA,1984
1292,1292,0,0,1046,1021,1046,1021,0,0,NA,1984
1293,1293,0,0,1734,1029,1734,1029,0,0,NA,1984
1294,1294,0,0,1734,1029,1734,1029,0,0,NA,1984
1295,1295,0,0,1734,1029,1734,1029,0,0,NA,1984
1296,1296,0,0,1734,1029,1734,1029,0,0,NA,1984
1297,1297,0,0,1509,1514,1509,1514,0,0,NA,1984
1298,1298,0,0,1509,1514,1509,1514,1,0,Female,1984
1299,1299,0,0,1509,1514,1509,1514,1,0,Female,1984
1300,1300,0,0,1369,1488,1369,1488,0,0,NA,1984
1301,1301,0,0,1369,1488,1369,1488,1,0,Female,1984
1302,1302,0,0,1369,1488,1369,1488,0,0,NA,1984
1303,1303,0,0,1369,1488,1369,1488,0,0,NA,1984
1304,1304,0,0,1763,1521,1763,1521,0,0,NA,1984
1305,1305,0,0,1763,1521,1763,1521,0,0,NA,1984
1306,1306,0,0,1763,1521,1763,1521,0,0,NA,1984
1307,1307,0,0,1493,1194,1493,1194,0,0.0014648438,NA,1984
1308,1308,0,0,1493,1194,1493,1194,1,0.0014648438,Female,1984
1309,1309,0,0,1123,1634,1123,1634,0,0,NA,1984
1310,1310,0,0,1123,1634,1123,1634,0,0,NA,1984
1311,1311,0,0,1123,1634,1123,1634,1,0,Female,1984
1312,1312,0,0,1477,1162,1477,1162,1,0.25,Male,1984
1313,1313,0,0,1477,1162,1477,1162,0,0.25,NA,1984
1314,1314,0,0,1017,1781,1017,1781,0,0,NA,1984
1315,1315,0,0,1017,1781,1017,1781,0,0,NA,1984
1316,1316,0,0,1022,1122,1022,1122,0,0,NA,1984
1317,1317,0,0,1765,1090,1765,1090,0,0,NA,1984
1318,1318,0,0,1765,1090,1765,1090,1,0,Female,1984
1319,1319,0,0,1765,1090,1765,1090,0,0,NA,1984
1320,1320,0,0,1045,1772,1045,1772,0,0.015625,NA,1984
1321,1321,0,0,1045,1772,1045,1772,0,0.015625,NA,1984
1322,1322,0,0,781,1644,781,1644,0,0,NA,1984
1323,1323,0,0,781,1644,781,1644,0,0,NA,1984
1324,1324,0,0,1466,1172,1466,1172,0,0,NA,1984
1325,1325,0,0,1114,1110,1114,1110,0,0,NA,1984
1326,1326,0,0,1114,1110,1114,1110,1,0,Female,1984
1327,1327,0,0,1057,1791,1057,1791,0,0.0234375,NA,1984
1328,1328,0,0,1057,1791,1057,1791,0,0.0234375,NA,1984
1329,1329,0,0,1710,1132,1710,1132,0,0,NA,1984
1330,1330,0,0,1710,1132,1710,1132,0,0,NA,1984
1331,1331,0,0,1710,1132,1710,1132,0,0,NA,1984
1332,1332,0,0,1630,1646,1630,1646,0,0,NA,1984
1333,1333,0,0,1630,1646,1630,1646,1,0,Male,1984
1334,1334,0,0,1630,1646,1630,1646,0,0,NA,1984
1335,1335,0,0,0,0,0,0,NA,0,Female,NA
1336,1336,0,0,1775,1063,1775,1063,1,0.25,Male,1984
1337,1337,0,0,1775,1063,1775,1063,0,0.25,NA,1984
1338,1338,0,0,1775,1063,1775,1063,0,0.25,NA,1984
1339,1339,0,0,1116,1467,1116,1467,1,0.15625,Female,1984
1340,1340,0,0,1116,1467,1116,1467,1,0.15625,Female,1984
1341,1341,0,0,0,0,0,0,NA,0,Female,NA
1342,1342,0,0,1114,1110,1114,1110,0,0,NA,1984
1343,1343,0,0,1777,1503,1777,1503,0,0,NA,1984
1344,1344,0,0,1018,1496,1018,1496,1,0,Female,1984
1345,1345,0,0,1018,1496,1018,1496,0,0,NA,1984
1346,1346,0,0,781,1644,781,1644,0,0,NA,1983
1347,1347,0,0,781,1644,781,1644,0,0,NA,1983
1348,1348,0,0,1013,1075,1013,1075,0,0,NA,1983
1349,1349,0,0,1013,1075,1013,1075,0,0,NA,1983
1350,1350,0,0,1013,1075,1013,1075,1,0,Male,1983
1351,1351,0,0,1775,1063,1775,1063,0,0.25,NA,1983
1352,1352,0,0,1775,1063,1775,1063,1,0.25,Female,1983
1353,1353,0,0,1775,1063,1775,1063,0,0.25,NA,1983
1354,1354,0,0,911,1758,911,1758,0,0,NA,1983
1355,1355,0,0,911,1758,911,1758,0,0,NA,1983
1356,1356,0,0,1737,1718,1737,1718,0,0.03125,NA,1983
1357,1357,0,0,1737,1718,1737,1718,0,0.03125,NA,1983
1358,1358,0,0,1737,1718,1737,1718,0,0.03125,NA,1983
1359,1359,0,0,1760,1782,1760,1782,1,0,Female,1983
1360,1360,0,0,373,1704,373,1704,1,0.03125,Male,1983
1361,1361,0,0,373,1704,373,1704,0,0.03125,NA,1983
1362,1362,0,0,1024,1048,1024,1048,0,0,NA,1983
1363,1363,0,0,1024,1048,1024,1048,0,0,NA,1983
1364,1364,0,0,1687,1750,1687,1750,0,0.25,NA,1983
1365,1365,0,0,1687,1750,1687,1750,0,0.25,NA,1983
1366,1366,0,0,1734,1065,1734,1065,0,0.015625,NA,1983
1367,1367,0,0,1081,1703,1081,1703,0,0,NA,1983
1368,1368,0,0,311,1724,311,1724,1,0,Male,1983
1369,1369,0,0,311,1724,311,1724,1,0,Male,1983
1370,1370,0,0,311,1724,311,1724,0,0,NA,1983
1371,1371,0,0,1735,1086,1735,1086,0,0,NA,1983
1372,1372,0,0,1645,1773,1645,1773,0,0,NA,1983
1373,1373,0,0,1645,1773,1645,1773,1,0,Male,1983
1374,1374,0,0,1645,1773,1645,1773,0,0,NA,1983
1375,1375,0,0,1711,1686,1711,1686,1,0,Female,1983
1376,1376,0,0,1711,1686,1711,1686,0,0,NA,1983
1377,1377,0,0,1711,1686,1711,1686,0,0,NA,1983
1378,1378,0,0,1630,1646,1630,1646,0,0,NA,1983
1379,1379,0,0,1630,1646,1630,1646,0,0,NA,1983
1380,1380,0,0,1013,1075,1013,1075,1,0,Female,1984
1381,1381,0,0,1778,1703,1778,1703,0,0.0078125,NA,1984
1382,1382,0,0,1778,1703,1778,1703,1,0.0078125,Female,1984
1383,1383,0,0,1778,1703,1778,1703,0,0.0078125,NA,1984
1384,1384,0,0,1743,1713,1743,1713,1,0,Female,1984
1385,1385,0,0,1743,1713,1743,1713,1,0,Male,1984
1386,1386,0,0,1369,1488,1369,1488,0,0,NA,1984
1387,1387,0,0,1369,1488,1369,1488,1,0,Male,1984
1388,1388,0,0,1369,1488,1369,1488,0,0,NA,1984
1389,1389,0,0,1790,1706,1790,1706,1,0,Male,1984
1390,1390,0,0,1790,1706,1790,1706,0,0,NA,1984
1391,1391,0,0,1790,1706,1790,1706,1,0,Male,1984
1392,1392,0,0,1630,1646,1630,1646,1,0,Male,1984
1393,1393,0,0,1630,1646,1630,1646,0,0,NA,1984
1394,1394,0,0,1726,1514,1726,1514,0,0,NA,1984
1395,1395,0,0,1726,1514,1726,1514,0,0,NA,1984
1396,1396,0,0,1726,1514,1726,1514,0,0,NA,1984
1397,1397,0,0,1684,1724,1684,1724,1,0,Male,1984
1398,1398,0,0,1684,1724,1684,1724,0,0,NA,1984
1399,1399,0,0,1787,1759,1787,1759,1,0,Male,1984
1400,1400,0,0,1787,1759,1787,1759,0,0,NA,1984
1401,1401,0,0,1787,1759,1787,1759,0,0,NA,1984
1402,1402,0,0,1787,1759,1787,1759,0,0,NA,1984
1403,1403,0,0,1765,1090,1765,1090,0,0,NA,1984
1404,1404,0,0,1765,1090,1765,1090,1,0,Male,1984
1405,1405,0,0,1466,1172,1466,1172,1,0,Male,1984
1406,1406,0,0,1697,1715,1697,1715,0,0,NA,1984
1407,1407,0,0,1697,1715,1697,1715,1,0,Male,1984
1408,1408,0,0,1778,1770,1778,1770,0,0,NA,1984
1409,1409,0,0,1034,1037,1034,1037,0,0,NA,1984
1410,1410,0,0,1034,1037,1034,1037,0,0,NA,1984
1411,1411,0,0,1034,1037,1034,1037,0,0,NA,1984
1412,1412,0,0,1046,1021,1046,1021,0,0,NA,1984
1413,1413,0,0,1046,1021,1046,1021,0,0,NA,1984
1414,1414,0,0,1046,1021,1046,1021,1,0,Male,1984
1415,1415,0,0,1711,1686,1711,1686,1,0,Female,1984
1416,1416,0,0,1711,1686,1711,1686,0,0,NA,1984
1417,1417,0,0,781,1644,781,1644,0,0,NA,1984
1418,1418,0,0,781,1644,781,1644,0,0,NA,1984
1419,1419,0,0,781,1644,781,1644,0,0,NA,1984
1420,1420,0,0,1057,1791,1057,1791,0,0.0234375,NA,1984
1421,1421,0,0,1124,1758,1124,1758,0,0,NA,1984
1422,1422,0,0,1124,1758,1124,1758,0,0,NA,1984
1423,1423,0,0,1114,1110,1114,1110,1,0,Male,1984
1424,1424,0,0,1114,1110,1114,1110,1,0,Female,1984
1425,1425,0,0,1114,1110,1114,1110,1,0,Female,1984
1426,1426,0,0,1017,1781,1017,1781,0,0,NA,1984
1427,1427,0,0,1017,1781,1017,1781,0,0,NA,1984
1428,1428,0,0,1681,1203,1681,1203,1,0.125,Male,1984
1429,1429,0,0,1681,1203,1681,1203,0,0.125,NA,1984
1430,1430,0,0,1739,1059,1739,1059,0,0.03125,NA,1984
1431,1431,0,0,1739,1059,1739,1059,0,0.03125,NA,1984
1432,1432,0,0,1739,1059,1739,1059,0,0.03125,NA,1984
1433,1433,0,0,1775,1063,1775,1063,0,0.25,NA,1984
1434,1434,0,0,1775,1063,1775,1063,0,0.25,NA,1984
1435,1435,0,0,1775,1063,1775,1063,0,0.25,NA,1984
1436,1436,0,0,1775,1063,1775,1063,0,0.25,NA,1984
1437,1437,0,0,1734,1029,1734,1029,0,0,NA,1984
1438,1438,0,0,1734,1029,1734,1029,0,0,NA,1984
1439,1439,0,0,1734,1029,1734,1029,0,0,NA,1984
1440,1440,0,0,1763,1521,1763,1521,0,0,NA,1984
1441,1441,0,0,1763,1521,1763,1521,0,0,NA,1984
1442,1442,0,0,1708,1086,1708,1086,0,0,NA,1983
1443,1443,0,0,1708,1086,1708,1086,0,0,NA,1983
1444,1444,0,0,1708,1086,1708,1086,0,0,NA,1983
1445,1445,0,0,1754,1023,1754,1023,1,0,Male,1983
1446,1446,0,0,1642,1634,1642,1634,0,0,NA,1983
1447,1447,0,0,1072,1029,1072,1029,1,0,Male,1983
1448,1448,0,0,1072,1029,1072,1029,1,0,Male,1983
1449,1449,0,0,1072,1029,1072,1029,0,0,NA,1983
1450,1450,0,0,1765,1090,1765,1090,0,0,NA,1983
1451,1451,0,0,1765,1090,1765,1090,1,0,Male,1983
1452,1452,0,0,1765,1090,1765,1090,1,0,Male,1983
1453,1453,0,0,1765,1090,1765,1090,1,0,Male,1983
1454,1454,0,0,1034,1037,1034,1037,0,0,NA,1983
1455,1455,0,0,1034,1037,1034,1037,0,0,NA,1983
1456,1456,0,0,1034,1037,1034,1037,0,0,NA,1983
1457,1457,0,0,1763,1088,1763,1088,1,0,Male,1983
1458,1458,0,0,1763,1088,1763,1088,1,0,Male,1983
1459,1459,0,0,1763,1088,1763,1088,1,0,Male,1983
1460,1460,0,0,1058,1052,1058,1052,0,0,NA,1983
1461,1461,0,0,1058,1052,1058,1052,0,0,NA,1983
1462,1462,0,0,1058,1052,1058,1052,0,0,NA,1983
1463,1463,0,0,1764,1020,1764,1020,0,0.0078125,NA,1983
1464,1464,0,0,1764,1020,1764,1020,1,0.0078125,Female,1983
1465,1465,0,0,1697,1715,1697,1715,0,0,NA,1983
1466,1466,0,0,1697,1715,1697,1715,1,0,Male,1983
1467,1467,0,0,1697,1715,1697,1715,1,0,Female,1983
1468,1468,0,0,1697,1715,1697,1715,0,0,NA,1983
1469,1469,0,0,1017,1781,1017,1781,0,0,NA,1983
1470,1470,0,0,1743,1713,1743,1713,0,0,NA,1983
1471,1471,0,0,1743,1713,1743,1713,0,0,NA,1983
1472,1472,0,0,1743,1713,1743,1713,0,0,NA,1983
1473,1473,0,0,1734,1065,1734,1065,0,0.015625,NA,1983
1474,1474,0,0,1734,1065,1734,1065,0,0.015625,NA,1983
1475,1475,0,0,1734,1065,1734,1065,0,0.015625,NA,1983
1476,1476,0,0,1734,1065,1734,1065,0,0.015625,NA,1983
1477,1477,0,0,781,1644,781,1644,1,0,Male,1983
1478,1478,0,0,781,1644,781,1644,0,0,NA,1983
1479,1479,0,0,781,1644,781,1644,0,0,NA,1983
1480,1480,0,0,1710,1706,1710,1706,1,0,Male,1983
1481,1481,0,0,1710,1706,1710,1706,0,0,NA,1983
1482,1482,0,0,1687,1750,1687,1750,0,0.25,NA,1983
1483,1483,0,0,1710,1706,1710,1706,0,0,NA,1983
1484,1484,0,0,1687,1750,1687,1750,0,0.25,NA,1983
1485,1485,0,0,1687,1750,1687,1750,0,0.25,NA,1983
1486,1486,0,0,1649,1693,1649,1693,0,0,NA,1983
1487,1487,0,0,1649,1693,1649,1693,0,0,NA,1983
1488,1488,0,0,1737,1718,1737,1718,1,0.03125,Female,1983
1489,1489,0,0,1737,1718,1737,1718,0,0.03125,NA,1983
1490,1490,0,0,1081,1703,1081,1703,0,0,NA,1983
1491,1491,0,0,1081,1703,1081,1703,0,0,NA,1983
1492,1492,0,0,1735,1635,1735,1635,0,0,NA,1983
1493,1493,0,0,1735,1635,1735,1635,1,0,Male,1983
1494,1494,0,0,1645,1773,1645,1773,0,0,NA,1983
1495,1495,0,0,1645,1773,1645,1773,0,0,NA,1983
1496,1496,0,0,1645,1773,1645,1773,1,0,Female,1983
1497,1497,0,0,1777,1789,1777,1789,1,0.015625,Male,1983
1498,1498,0,0,1777,1789,1777,1789,0,0.015625,NA,1983
1499,1499,0,0,1777,1789,1777,1789,0,0.015625,NA,1983
1500,1500,0,0,1642,1634,1642,1634,0,0,NA,1983
1501,1501,0,0,1642,1634,1642,1634,0,0,NA,1983
1502,1502,0,0,1642,1634,1642,1634,1,0,Male,1983
1503,1503,0,0,1642,1634,1642,1634,1,0,Female,1983
1504,1504,0,0,1022,1791,1022,1791,1,0,Male,1983
1505,1505,0,0,1022,1791,1022,1791,0,0,NA,1983
1506,1506,0,0,1022,1791,1022,1791,0,0,NA,1983
1507,1507,0,0,1022,1791,1022,1791,0,0,NA,1983
1508,1508,0,0,1045,1772,1045,1772,0,0.015625,NA,1983
1509,1509,0,0,1045,1772,1045,1772,1,0.015625,Male,1983
1510,1510,0,0,1631,1707,1631,1707,1,0,Male,1983
1511,1511,0,0,1631,1707,1631,1707,0,0,NA,1983
1512,1512,0,0,1645,1788,1645,1788,0,0,NA,1983
1513,1513,0,0,1645,1788,1645,1788,0,0,NA,1983
1514,1514,0,0,311,1724,311,1724,1,0,Female,1983
1515,1515,0,0,311,1724,311,1724,0,0,NA,1983
1516,1516,0,0,1630,1646,1630,1646,0,0,NA,1983
1517,1517,0,0,1630,1646,1630,1646,1,0,Male,1983
1518,1518,0,0,1630,1646,1630,1646,1,0,Male,1983
1519,1519,0,0,1630,1646,1630,1646,0,0,NA,1983
1520,1520,0,0,1653,1650,1653,1650,0,0,NA,1983
1521,1521,0,0,1653,1650,1653,1650,1,0,Female,1983
1522,1522,0,0,1682,1691,1682,1691,0,0,NA,1983
1523,1523,0,0,1735,1086,1735,1086,0,0,NA,1983
1524,1524,0,0,1735,1086,1735,1086,0,0,NA,1983
1525,1525,0,0,1787,1759,1787,1759,0,0,NA,1983
1526,1526,0,0,1046,1021,1046,1021,0,0,NA,1983
1527,1527,0,0,1046,1021,1046,1021,0,0,NA,1983
1528,1528,0,0,1765,1090,1765,1090,1,0,Male,1983
1529,1529,0,0,1765,1090,1765,1090,0,0,NA,1983
1530,1530,0,0,1032,1037,1032,1037,0,0,NA,1983
1531,1531,0,0,1778,1770,1778,1770,0,0,NA,1983
1532,1532,0,0,1014,1766,1014,1766,0,0,NA,1983
1533,1533,0,0,1014,1766,1014,1766,0,0,NA,1983
1534,1534,0,0,1014,1766,1014,1766,0,0,NA,1983
1535,1535,0,0,1754,1023,1754,1023,1,0,Male,1983
1536,1536,0,0,1764,1020,1764,1020,1,0.0078125,Female,1983
1537,1537,0,0,1764,1020,1764,1020,1,0.0078125,Male,1983
1538,1538,0,0,1739,1059,1739,1059,0,0.03125,NA,1983
1539,1539,0,0,1497,1352,1497,1352,1,0,Female,1985
1540,1540,0,0,1497,1352,1497,1352,0,0,NA,1985
1541,1541,0,0,1493,1194,1493,1194,0,0.0014648438,NA,1985
1542,1542,0,0,1493,1194,1493,1194,0,0.0014648438,NA,1985
1543,1543,0,0,1114,1110,1114,1110,1,0,Female,1985
1544,1544,0,0,1114,1110,1114,1110,1,0,Male,1985
1545,1545,0,0,1114,1110,1114,1110,0,0,NA,1985
1546,1546,0,0,1687,1750,1687,1750,0,0.25,NA,1985
1547,1547,0,0,1687,1750,1687,1750,0,0.25,NA,1985
1548,1548,0,0,1045,1772,1045,1772,1,0.015625,Female,1985
1549,1549,0,0,1045,1772,1045,1772,0,0.015625,NA,1985
1550,1550,0,0,1045,1772,1045,1772,0,0.015625,NA,1985
1551,1551,0,0,1202,1467,1202,1467,0,0,NA,1985
1552,1552,0,0,1737,1128,1737,1128,0,0,NA,1985
1553,1553,0,0,1737,1128,1737,1128,1,0,Female,1985
1554,1554,0,0,1737,1128,1737,1128,0,0,NA,1985
1555,1555,0,0,1737,1128,1737,1128,0,0,NA,1985
1556,1556,0,0,1057,1791,1057,1791,0,0.0234375,NA,1985
1557,1557,0,0,1057,1791,1057,1791,0,0.0234375,NA,1985
1558,1558,0,0,1452,1635,1452,1635,1,0,Male,1985
1559,1559,0,0,1452,1635,1452,1635,1,0,Male,1985
1560,1560,0,0,1452,1635,1452,1635,0,0,NA,1985
