"","id","mintars"
"2920",2327,20.35
"2921",2327,20.1
"2922",2327,20.5
"2923",2327,20.2
"2924",2332,20.05
"2925",2332,20
"2926",2332,20
"2927",2332,20
"2928",2333,19.2
"2929",2333,19.1
"2930",2333,19.2
"2931",2333,19.4
"2932",2335,19.65
"2933",2336,19.35
"2934",2337,19.7
"2935",2337,19.7
"2936",2338,NA
"2937",2338,19
"2938",2338,19.35
"2940",2339,19.75
"2941",2339,20.6
"2942",2345,20.5
"2943",2345,19.9
"2944",2345,19.85
"2945",2345,20.2
"2946",2345,20
"2947",2347,18.95
"2948",2347,19.15
"2949",2347,19.3
"2950",2355,20.25
"2951",2355,19.6
"2952",2355,19.8
"2953",2355,19.2
"2954",2356,19.95
"2955",2356,19
"2956",2358,18.7
"2957",2358,18.8
"2958",2358,18.65
"2959",2360,20
"2960",2360,19.9
"2961",2360,20.1
"2962",2360,20.1
"2963",2361,19.6
"2964",2361,19.6
"2965",2361,19.8
"2966",2362,19.1
"2967",2362,19
"2968",2362,19.4
"2969",2363,19.9
"2970",2365,18.4
"2971",2365,18.9
"2972",2366,19
"2973",2367,19.55
"2974",2367,19.55
"2975",2369,19.8
"2976",2369,19.8
"2977",2369,19.6
"2978",2369,NA
"2979",2369,NA
"2980",2370,19.7
"2981",2370,19.8
"2982",2370,NA
"2983",2370,NA
"2984",2371,20.45
"2985",2372,20.95
"2986",2372,21
"2987",2372,20.9
"2988",2372,NA
"2989",2372,NA
"2990",2372,NA
"2991",2372,NA
"2992",2372,NA
"2993",2373,19.75
"2994",2373,NA
"2995",2382,20.2
"2996",2382,NA
"2997",2382,NA
"2998",2383,19.65
"2999",2383,19.95
"3000",2383,NA
"3001",2383,NA
"3002",2383,NA
"3003",2383,NA
"3004",2383,NA
"3005",2383,NA
"3006",2384,20.7
"3007",2384,20.7
"3008",2384,20.8
"3009",2384,20.55
"3010",2384,NA
"3011",2386,20.2
"3012",2386,NA
"3013",2386,NA
"3014",2389,19.6
"3015",2389,19.4
"3016",2389,19.35
"3017",2389,NA
"3018",2391,19.65
"3019",2393,18.45
"3020",2393,NA
"3021",2393,NA
"3022",2395,19.8
"3023",2397,20
"3024",2398,20.5
"3025",2398,20.7
"3026",2398,NA
"3027",2398,NA
"3028",2398,NA
"3029",2398,NA
"3030",2398,NA
"3031",2399,20
"3032",2399,NA
"3033",2399,NA
"3034",2399,NA
"3035",2399,NA
"3036",2399,NA
"3037",2399,NA
"3038",2400,NA
"3058",2401,20.4
"3059",2402,19.2
"3060",2406,19
"3061",2411,18.9
"3062",2413,19
"3063",2413,19.1
"3064",2413,19
"3065",2413,19.2
"3066",2413,18.9
"3067",2418,19.6
"3068",2419,18.4
"3069",2421,20
"3070",2430,19.8
"3071",2430,19.6
"3072",2430,19.4
"3073",2431,18.7
"3074",2432,19.1
"3075",2435,20.4
"3076",2441,18.5
"3077",2441,18.5
"3081",2448,19.8
"3082",2463,19.3
"3083",2466,19.1
"3084",2476,20.2
"3085",2478,19.7
"3086",2479,18.9
"3087",2480,19
"3088",2480,18.9
"3089",2485,19.2
"3090",2485,19.2
"3091",2487,19.7
"3092",2488,19.6
"3093",2488,20.5
"3094",2488,20.5
"3095",2497,20.7
"3096",2501,20.3
"3097",2501,20
"3098",2509,20
"3099",2510,19.8
"3100",2510,20.2
"3101",2513,19.3
"3102",2513,19.6
"3103",2513,19.1
"3104",2515,18.4
"3105",2515,18.5
"3106",2518,19.9
"3107",2518,19.2
"3108",2522,19.2
"3109",2524,20.8
"3110",2526,18.8
"3111",2526,19
"3112",2531,18.7
"3113",2532,19.3
"3114",2533,19.4
"3115",2534,20
"3116",2534,20.2
"3117",2534,20
"3118",2534,20
"3119",2534,20.2
"3120",2535,19.5
"3121",2536,20
"3122",2536,19.9
"3123",2538,19.2
"3124",2539,20.2
"3125",2539,20
"3126",2539,19.8
"3127",2539,20
"3128",2539,19.9
"3129",2539,19.8
"3130",2542,19.7
"3131",2542,20
"3132",2542,19.6
"3133",2543,19.6
"3134",2549,18.6
"3135",2553,19
"3136",2555,20.4
"3137",2557,19.4
"3138",2562,19.7
"3139",2564,19.9
"3140",2569,18.3
"3141",2573,18.8
"3142",2574,19.2
"3143",2574,19.2
"3144",2574,18.9
"3145",2578,19.2
"3146",2578,19.6
"3148",2580,19
"3149",2583,19.6
"3150",2587,19.9
"3151",2588,19.8
"3152",2588,19.3
"3153",2589,20
"3154",2591,19.6
"3155",2591,19.3
"3156",2595,17.6
"3157",2597,19
"3158",2598,18.8
"3159",2599,19.5
"3160",2599,19.6
"3161",2599,19.4
"3162",2599,19.3
"3163",2600,19.4
"3164",2600,19.4
"3165",2600,19.5
"3166",2602,19.6
"3167",2606,20.1
"3168",2608,19.4
"3169",2608,19.5
"3170",2611,19.3
"3171",2611,19.6
"3172",2620,19
"3173",2625,19.3
"3174",2626,18.6
"3175",2626,18.8
"3176",2627,19.2
"3177",2628,20.6
"3178",2628,19.6
"3179",2630,19.5
"3180",2632,19.2
"3181",2635,21.4
"3182",2635,21.3
"3183",2639,19.1
"3184",2639,19.1
"3185",2644,19.1
"3186",2645,18.3
"3187",2646,20
"3188",2650,19.6
"3189",2653,19.7
"3190",2657,19.5
"3191",2659,19.3
"3192",2660,19.9
"3193",2660,19.7
"3194",2661,18.8
"3195",2661,18.5
"3196",2666,20.6
"3197",2666,20.6
"3198",2667,20.4
"3199",2667,19.9
"3200",2673,18.9
"3201",2678,19.65
"3202",2678,19.85
"3203",2678,19.8
"3204",2679,19.6
"3205",2679,19.2
"3206",2680,19.7
"3207",2681,19
"3208",2681,19.55
"3209",2682,20
"3210",2682,20.4
"3211",2682,20.2
"3212",2682,20.1
"3213",2683,20.3
"3214",2683,19.8
"3215",2684,19.9
"3216",2688,20.6
"3217",2688,NA
"3218",2690,19.4
"3219",2690,19.4
"3220",2690,19.35
"3221",2690,19.5
"3222",2694,19.85
"3223",2694,20
"3224",2695,20.7
"3225",2696,20
"3226",2696,20.2
"3227",2699,19.3
"3228",2699,19.2
"3229",2699,18.6
"3230",2699,18.7
"3231",2699,18.7
"3232",2699,18.5
"3233",2703,20.2
"3234",2707,20.35
"3235",2707,20.35
"3236",2708,20.15
"3237",2711,19.7
"3242",2720,19.05
"3243",2721,20.8
"3244",2723,19
"3245",2725,20
"3246",2725,19.7
"3247",2727,20.5
"3248",2728,19.45
"3249",2729,20.4
"3250",2730,19.3
"3251",2730,19.15
"3257",2731,19.65
"3258",2732,19.4
"3263",2736,18.6
"3264",2737,19.6
"3267",2740,20.6
"3268",2740,19.2
"3269",2740,18.9
"3270",2931,19
"3271",2943,20.5
"3272",2943,20.2
"3273",2976,20.5
"3274",2976,20.3
"3275",2976,20.1
"3276",2976,20.4
"3277",3031,19.4
"3278",3031,19.5
"3279",3031,19.5
"3280",3049,21.2
"3281",3049,21.4
"3282",3066,20.3
"3283",3066,19.7
"3284",3066,20.2
"3285",3066,20.3
"3286",3071,19.1
"3287",3071,18.9
"3288",3099,18.4
"3289",3113,19.6
"3290",3113,19.6
"3291",3113,19.8
"3292",3113,19
"3293",3120,19
"3294",3138,19.7
"3295",3219,19.4
"3296",3219,19.5
"3297",3342,19.6
"3298",3342,19.7
"3299",3342,20
"3300",3342,19.9
"3301",3354,19.9
"3302",3354,19.8
"3303",3354,20
"3304",3354,19.4
"3305",3354,20.2
"3306",3361,20.3
"3307",3361,20.1
"3308",3361,20.4
"3309",3408,19.4
"3310",3408,19.2
"3311",3414,20.8
"3312",3414,20.4
"3313",3417,19.9
"3314",3417,20.2
"3315",3417,20.2
"3316",3417,20.5
"3317",3431,21.4
"3318",3431,21.1
"3319",3431,21.2
"3320",3459,20.3
"3321",3459,20.7
"3322",3459,20.5
"3323",3459,20.5
"3324",3459,20.4
"3325",3459,19.3
"3326",3459,20.5
"3327",3466,19.3
"3328",3466,19.1
"3329",3466,19.6
"3330",3466,19.4
"3331",3466,19.5
"3332",3475,19
"3333",3475,19.3
"3334",3479,20.3
"3335",3479,20.3
"3336",3479,20.9
"3337",3489,18.9
"3338",3489,19.2
"3339",3489,19.2
"3340",3489,19.3
"3341",3490,19
"3342",3490,19.5
"3343",3490,19.5
"3344",3490,19.3
"3345",3493,19.8
"3346",3493,20.7
"3347",3493,20.5
"3348",3493,20
"3349",3494,18
"3350",3494,18.4
"3351",3494,18.3
"3352",3494,18.5
"3353",3494,18.7
"3354",3494,18.5
"3355",3502,19.6
"3356",3505,18.7
"3357",3506,19.4
"3358",3518,18.3
"3359",3544,19.4
"3360",3551,19.4
"3361",3576,19
"3362",3589,20.5
"3363",3590,20.6
"3364",3590,21.1
"3365",3591,19
"3366",3619,19
"3367",3631,20.3
"3368",3635,18.8
"3369",3635,18.9
"3370",3659,20.2
"3371",3674,19.4
"3372",3751,19.75
"3373",3751,19.7
"3374",3751,20
"3375",3755,19.15
"3376",3755,19.7
"3377",3755,19.4
"3378",3757,18.1
"3379",3759,20.4
"3380",3759,19.3
"3381",3764,21
"3382",3769,21
"3383",3769,20.95
"3384",3769,20.8
"3385",3769,20.8
"3386",3769,20.65
"3387",3770,20.95
"3388",3772,20.05
"3389",3772,20
"3390",3774,19.8
"3391",3774,19.55
"3392",3775,19.4
"3393",3775,19.3
"3394",3775,19.4
"3395",3775,19.55
"3396",3775,18.8
"3397",3776,19.2
"3398",3776,19.4
"3399",3776,19.1
"3400",3776,19.2
"3401",3776,19.1
"3402",3777,19.2
"3403",3777,19.6
"3404",3778,20.65
"3405",3778,20.3
"3406",3779,19.25
"3407",3785,20.9
"3408",3785,19.2
"3409",3785,19
"3410",3785,19.3
"3411",3785,19.9
"3412",3787,20.15
"3413",3787,20.3
"3414",3788,19.5
"3415",3788,19.45
"3416",3789,19.2
"3417",3790,19.15
"3418",3791,19.25
"3419",3791,19.5
"3420",3792,18.5
"3421",3793,20.75
"3422",3793,20.4
"3424",3795,19.9
"3425",3795,19.85
"3426",3795,20.25
"3427",3796,20.3
"3428",3796,20.9
"3429",3796,20.3
"3430",3798,20.4
"3431",3798,19.65
"3432",3798,19.75
"3433",3798,22
"3434",3798,NA
"3435",3799,20.45
"3437",3803,NA
"3438",3803,19.05
"3452",3804,21.55
"3453",3804,20.3
"3465",3805,19.9
"3467",3806,20.1
"3468",3806,19.2
"3469",3806,19.6
"3470",3807,20.1
"3471",3811,20.1
"3472",3811,20.2
"3473",3812,20.55
"3474",3813,20.55
"3475",3813,NA
"3476",3815,21.3
"3477",3815,19.8
"3478",3816,19.6
"3479",3816,19.8
"3480",3819,19.75
"3481",3819,18.4
"3482",3820,20.8
"3483",3820,20.5
"3484",3820,20.7
"3485",3820,20.7
"3486",3822,20.95
"3487",3822,19.6
"3488",3824,20.9
"3489",3825,20.35
"3490",3828,19.6
"3505",3829,19.25
"3506",3830,20.25
"3507",3830,20.3
"3508",3843,NA
"3509",3843,19.6
"3510",3843,19.3
"3511",3843,19.3
"3512",3845,18.75
"3513",3849,20.05
"3514",3849,19.5
"3515",3849,19.9
"3516",3849,19.6
"3519",3859,19.45
"3520",3859,19.2
"3521",3859,18.9
"3522",3859,18.9
"3523",3861,19.7
"3524",3861,19.2
"3525",3862,19
"3526",3862,19.15
"3527",3863,19.6
"3528",3863,19.5
"3529",3863,18.7
"3530",3863,19.2
"3531",3863,19
"3532",3864,18.8
"3533",3864,19
"3534",3864,19.1
"3535",3864,19.1
"3536",3865,18.6
"3537",3867,19.05
"3538",3867,19
"3539",3869,20.15
"3540",3869,20.35
"3541",3870,20
"3542",3872,18.9
"3543",3872,18.9
"3544",3874,18.9
"3545",3876,18.95
"3546",3876,18.8
"3547",3877,18.75
"3548",3879,19.1
"3549",3880,20.2
"3550",3882,19.7
"3552",3883,19.25
"3553",3884,19.4
"3554",3884,19.4
"3555",3886,19.5
"3556",3887,19.8
"3557",3887,19.8
"3558",3888,19.4
"3559",3888,19.2
"3560",3888,21
"3561",3888,19.5
"3562",3893,19.4
"3563",3896,19.6
"3564",3896,19.3
"3565",3899,18.9
"3566",3900,18.9
"3567",3901,18.3
"3568",3902,19.9
"3569",3909,19
"3570",3910,19.6
"3571",3923,19.1
"3572",3927,19.1
"3573",3928,18.9
"3574",3932,20
"3575",3932,20.3
"3576",3933,19.1
"3577",3934,20
"3578",3937,19.8
"3579",3939,19.7
"3580",3939,19.7
"3581",3939,19.6
"3582",3940,19.3
"3583",3941,19
"3584",3941,18.9
"3585",3941,19
"3586",3946,19.3
"3587",3946,19.3
"3588",3948,19.8
"3589",3948,19.8
"3590",3950,18.5
"3591",3950,18.5
"3592",3950,18.6
"3593",3951,19.7
"3594",3954,19.3
"3595",3965,18.8
"3596",3965,18.9
"3597",3966,18.3
"3598",3973,19.6
"3599",3977,19.3
"3600",3978,20
"3601",3978,19.6
"3602",3979,20.3
"3603",3983,18.3
"3604",3987,19.6
"3605",3987,19.7
"3606",3987,19.2
"3607",3987,19.6
"3608",4005,19.1
"3609",4013,19.7
"3610",4013,20.1
"3611",4013,20
"3612",4013,20.1
"3613",4013,19.9
"3614",4013,19.8
"3615",4013,19.6
"3616",4013,19.8
"3617",4017,19.7
"3618",4017,19.6
"3619",4017,19.6
"3620",4017,19.6
"3621",4022,18.2
"3622",4022,18.4
"3623",4022,18.2
"3624",4022,18.1
"3625",4026,18.8
"3626",4026,19.2
"3627",4026,19
"3628",4026,19.3
"3629",4026,18.9
"3630",4036,20
"3631",4036,20.1
"3632",4037,19.8
"3633",4038,19.6
"3634",4038,21
"3635",4039,19.1
"3636",4039,19.3
"3637",4039,19.2
"3638",4039,19.3
"3639",4039,19.5
"3640",4041,20.3
"3641",4041,20
"3642",4045,20
"3643",4045,19.8
"3644",4045,19
"3645",4045,19.8
"3646",4046,18.4
"3647",4046,18.1
"3648",4046,18.1
"3649",4047,18.9
"3650",4047,19.3
"3651",4047,19.4
"3652",4048,19
"3653",4049,19
"3654",4051,19.2
"3655",4052,19.2
"3656",4052,18.6
"3657",4052,18.5
"3658",4052,18.8
"3659",4053,19.2
"3660",4053,19
"3661",4054,21
"3662",4057,17.4
"3663",4057,17.9
"3664",4057,NA
"3665",4057,17.8
"3666",4060,18.4
"3667",4060,18.7
"3668",4060,18.1
"3669",4061,18.2
"3670",4062,19.5
"3671",4062,19.7
"3672",4062,19.5
"3673",4065,19.9
"3674",4065,20.1
"3675",4067,20
"3676",4068,19.3
"3677",4068,19.4
"3678",4076,NA
"3679",4076,18.6
"3680",4078,20.6
"3681",4080,19.1
"3682",4080,19
"3683",4081,18.9
"3684",4081,18.9
"3685",4085,19.8
"3686",4086,19.7
"3687",4086,19.8
"3688",4086,19.8
"3689",4086,19.6
"3690",4089,19.8
"3691",4089,20.2
"3692",4090,19.6
"3693",4090,19.3
"3694",4092,19.1
"3695",4092,19
"3696",4094,20.6
"3697",4095,20.5
"3698",4095,20.3
"3699",4096,20.4
"3700",4102,19.7
"3701",4104,20.4
"3702",4104,NA
"3703",4108,19.6
"3704",4108,19.7
"3705",4111,20
"3706",4111,19.8
"3707",4112,18.9
"3708",4112,19.1
"3709",4121,20.4
"3710",4121,20.1
"3711",4124,19.7
"3712",4124,19.8
"3713",4125,19.4
"3714",4125,NA
"3715",4128,19.8
"3716",4131,20
"3717",4132,20.5
"3718",4134,20.2
"3719",4137,19.7
"3720",4137,19.5
"3721",4139,20.4
"3722",4139,20.7
"3723",4139,20.7
"3724",4139,20.6
"3725",4141,19.8
"3726",4141,19.4
"3727",4141,19.6
"3728",4143,19.4
"3729",4144,19.3
"3730",4144,19
"3731",4145,19.8
"3732",4145,19.4
"3733",4147,19.9
"3734",4147,19.1
"3735",4148,21.2
"3736",4148,21.1
"3737",4148,21.3
"3738",4148,NA
"3739",4149,21
"3740",4149,21.4
"3741",4149,21.4
"3742",4149,21.2
"3743",4149,21.1
"3744",4149,21.4
"3745",4151,18.8
"3746",4151,18.8
"3747",4154,19.3
"3748",4155,19.8
"3749",4155,19.6
"3750",4155,19.8
"3751",4155,19.6
"3752",4158,18
"3753",4161,18.6
"3754",4161,19.1
"3755",4167,20
"3756",4170,19.5
"3757",4170,19.5
"3758",4171,20.3
"3759",4173,19.4
"3760",4173,19.5
"3761",4175,19.7
"3762",4183,18.8
"3763",4183,18.7
"3764",4184,18.2
"3765",4185,18.9
"3766",4193,20.5
"3767",4193,20.5
"3768",4193,20.7
"3769",4193,20.5
"3770",4193,20.4
"3771",4193,20.7
"3772",4193,21
"3773",4194,20.7
"3774",4196,19.5
"3775",4196,19.7
"3776",4196,19.6
"3777",4196,19.7
"3778",4199,19.6
"3779",4199,20
"3780",4199,20.1
"3781",4199,20.1
"3782",4202,20
"3783",4202,20.7
"3784",4202,20.7
"3785",4203,19.4
"3786",4203,19.4
"3787",4203,19.2
"3788",4203,19.4
"3789",4205,20.5
"3790",4205,20.7
"3791",4206,19.8
"3792",4213,20.5
"3793",4214,19.8
"3794",4215,20.4
"3795",4215,20.3
"3796",4215,20.6
"3797",4215,20.6
"3798",4216,18.6
"3799",4220,18.7
"3800",4220,18.7
"3801",4222,19.4
"3802",4222,19.1
"3803",4222,19.4
"3804",4222,19.4
"3805",4223,18.1
"3806",4223,18.9
"3807",4223,18.5
"3808",4223,19.1
"3809",4224,19.2
"3810",4225,20.6
"3811",4228,19.4
"3812",4228,19.5
"3813",4230,18.9
"3815",4234,19.2
"3816",4235,18.5
"3817",4237,20.3
"3818",4237,20.2
"3819",4242,19.5
"3820",4243,19.7
"3821",4246,18.5
"3822",4246,19.2
"3823",4247,18.9
"3824",4249,19.2
"3825",4250,18.7
"3826",4250,19.1
"3827",4250,19
"3828",4252,19.2
"3829",4252,19.3
"3830",4256,19
"3831",4263,19.9
"3832",4263,19.9
"3833",4264,20
"3834",4266,18.7
"3835",4267,20.4
"3836",4267,20.3
"3837",4267,20.5
"3838",4267,19.9
"3839",4267,20
"3840",4267,20
"3841",4268,18.4
"3842",4268,19.3
"3843",4268,19.2
"3844",4271,18.5
"3845",4277,18
"3846",4281,18
"3847",4284,18.6
"3848",4285,19.4
"3849",4285,19.3
"3850",4288,17.3
"3851",4292,17.8
"3852",4294,19.3
"3853",4294,19.4
"3854",4294,19.4
"3855",4295,19.4
"3856",4298,19.1
"3857",4302,19.4
"3858",4305,18.2
"3859",4311,19.5
"3860",4312,19.5
"3861",4312,19.3
"3862",4312,19.3
"3863",4313,18.9
"3864",4314,20
"3865",4316,19.8
"3866",4316,19.5
"3867",4316,19.7
"3868",4316,19.6
"3869",4316,19.9
"3870",4319,18.2
"3871",4320,17.2
"3872",4322,16.8
"3873",4322,17.4
"3874",4322,17.5
"3875",4322,17.5
"3876",4326,19.4
"3877",4330,18.8
"3878",4341,18.9
"3879",4342,20.6
"3880",4343,19.9
"3881",4348,18.5
"3882",4352,19.7
"3883",4352,20.3
"3884",4352,20.1
"3885",4352,19.8
"3886",4352,20.2
"3887",4353,20.6
"3888",4355,20.1
"3889",4357,19.6
"3890",4359,19.9
"3891",4359,20.1
"3892",4359,20
"3893",4369,19.4
"3894",4370,20.8
"3895",4370,20.3
"3896",4370,20.3
"3897",4373,19.7
"3898",4376,19.4
"3899",4378,18.3
"3900",4378,19
"3901",4378,19
"3902",4383,18.6
"3903",4385,18.6
"3904",4391,20
"3905",4399,19.4
"3906",4402,19.3
"3907",4409,20
"3908",4411,20.2
"3909",4413,19.8
"3910",4416,19.6
"3911",4417,19.8
"3912",4417,19.3
"3913",4420,20.1
"3914",4423,19.4
"3915",4423,19.5
"3916",4423,19.5
"3917",4424,18.9
"3918",4424,19.3
"3919",4424,19.2
"3920",4426,20.4
"3921",4426,20.7
"3922",4426,20.8
"3923",4426,20.3
"3924",4427,19.1
"3925",4427,18.6
"3926",4427,18.9
"3927",4427,19.2
"3928",4429,18.6
"3929",4429,19
"3930",4432,19.5
"3931",4435,19.8
"3932",4435,20
"3933",4442,20.4
"3934",4443,19.6
"3935",4443,20.2
"3936",4443,20.1
"3937",4447,19.4
"3938",4447,20.4
"3939",4450,19.7
"3940",4450,19.4
"3941",4450,19.8
"3942",4453,19
"3943",4453,18.9
"3944",4455,19.8
"3945",4455,19.3
"3946",4455,19.3
"3947",4460,18.7
"3948",4460,NA
"3949",4460,NA
"3950",4463,19.7
"3951",4463,20.1
"3952",4464,19.2
"3953",4464,19.2
"3954",4464,19
"3955",4464,19.8
"3956",4468,18.9
"3957",4468,19.1
"3958",4468,NA
"3959",4472,19.2
"3960",4475,19.9
"3961",4478,19.6
"3962",4478,NA
"3963",4481,20.6
"3964",4481,20.6
"3965",4483,19.2
"3966",4483,19
"3967",4483,19.2
"3968",4485,19.3
"3969",4486,19.2
"3970",4488,19.3
"3971",4488,19.6
"3972",4489,20.3
"3973",4489,20.4
"3974",4492,20.2
"3975",4492,20.3
"3976",4492,NA
"3977",4492,21.8
"3978",4493,19.2
"3979",4493,19.5
"3980",4493,NA
"3981",4495,20.2
"3982",4496,20.3
"3983",4496,20.1
"3984",4496,20.2
"3985",4496,20
"3986",4497,19.3
"3987",4497,19.2
"3988",4497,19.2
"3989",4498,19
"3990",4498,19
"3991",4500,20
"3992",4500,20.2
"3993",4501,19.2
"3994",4501,19
"3995",4501,NA
"3996",4503,19.6
"3997",4503,19.4
"3998",4503,NA
"3999",4504,NA
"4000",4506,19.4
"4001",4506,19.7
"4002",4507,19.5
"4003",4508,19.3
"4004",4508,19.6
"4005",4508,19.4
"4006",4509,19.3
"4007",4509,NA
"4008",4510,20.7
"4009",4510,20.5
"4010",4510,20.3
"4011",4511,20.1
"4012",4512,19.2
"4013",4512,19.8
"4014",4516,19.3
"4015",4516,NA
"4016",4519,NA
"4017",4519,20.2
"4018",4520,NA
"4019",4520,19.4
"4020",4520,19.8
"4021",4522,19.8
"4022",4524,NA
"4023",4524,19.3
"4024",4525,20
"4025",4525,20.2
"4026",4525,20.4
"4027",4526,19.7
"4028",4526,19.4
"4029",4527,19.6
"4030",4527,19.6
"4031",4530,18.6
"4032",4530,18.7
"4033",4532,20.3
"4034",4534,NA
"4035",4534,19.1
"4036",4535,18.8
"4037",4535,NA
"4038",4536,NA
"4039",4536,19.7
"4040",4536,19.9
"4041",4537,18.8
"4042",4537,18.7
"4043",4538,18.8
"4044",4539,20.1
"4045",4540,19.6
"4046",4540,20.2
"4047",4545,19.8
"4048",4545,20.5
"4049",4546,19.3
"4050",4549,20
"4051",4549,20.2
"4052",4550,20.1
"4053",4551,19.3
"4054",4552,20.4
"4055",4554,20.2
"4056",4554,20.9
"4057",4559,18.6
"4058",4561,NA
"4059",4561,NA
"4060",4562,20
"4061",4563,19.5
"4062",4563,NA
"4063",4564,20.2
"4064",4564,20.2
"4065",4565,20.9
"4066",4566,20.4
"4067",4566,20.3
"4068",4567,19.7
"4069",4568,18.5
"4070",4568,20.6
"4071",4570,18.9
"4072",4570,19
"4073",4571,19.5
"4074",4571,19.3
"4075",4572,21.2
"4076",4572,21.3
"4077",4573,NA
"4078",4573,20.5
"4079",4574,19.3
"4080",4574,18.3
"4081",4578,NA
"4082",4578,19.7
"4083",4579,19.8
"4084",4579,19.4
"4085",4580,17.3
"4086",4580,19.4
"4087",4582,20.7
"4088",4582,20.6
"4089",4583,20.3
"4090",4583,20
"4091",4585,19.6
"4092",4585,19.9
"4093",4586,20
"4094",4586,20.1
"4095",4589,NA
"4096",4589,19.7
"4097",4592,18.5
"4098",4593,19.4
"4099",4595,19.9
"4100",4595,19.7
"4101",4595,19.8
"4102",4597,20.2
"4103",4597,19.7
"4104",4598,NA
"4105",4598,19.8
"4106",4599,18.5
"4107",4599,18.7
"4108",4601,19.4
"4109",4601,19.5
"4110",4602,NA
"4111",4604,19.3
"4112",4604,NA
"4113",4605,21.1
"4114",4607,18.9
"4115",4607,18.4
"4116",4608,19.2
"4117",4608,19.2
"4118",4609,19.2
"4119",4615,18.8
"4120",4617,20.6
"4121",4627,18.6
"4122",4627,18.5
"4123",4628,19.1
"4124",4628,18.8
"4125",4629,19.1
"4126",4630,19.5
"4127",4630,19.3
"4128",4631,19.8
"4129",4631,20
"4130",4645,19.3
"4131",4650,20.2
"4132",4651,19.2
"4133",4651,19
"4134",4652,21.1
"4135",4653,20.1
"4136",4653,19.9
"4137",4656,19.7
"4138",4656,19.6
"4139",4657,18.8
"4140",4658,20.6
"4141",4660,19
"4142",4662,19.9
"4143",4663,19.5
"4144",4663,19.4
"4145",4672,21
"4146",4672,21
"4147",4676,20.8
"4148",4676,20.6
"4149",4677,19.6
"4150",4678,20.2
"4151",4680,19.8
"4152",4680,20.1
"4153",4681,19.3
"4154",4681,19.5
"4155",4687,20.6
"4156",4692,20.1
"4157",4693,19.4
"4158",4696,20.2
"4159",4697,18.9
"4160",4700,18.8
"4161",4700,18.8
"4162",4704,20.4
"4163",4705,19.6
"4164",4709,19
"4165",4713,19.7
"4166",4716,20.4
"4167",4717,19.7
"4168",4720,19.2
"4169",4722,20
"4170",4723,17.9
"4171",4727,20.1
"4172",4808,20
"4173",4810,19
"4174",4822,20
"4175",4824,19.9
"4176",4827,20.2
"4177",4830,20.7
"4178",4831,20.4
"4179",4833,20.5
"4180",4834,20.1
"4181",4838,20.1
"4182",4839,19.6
"4183",4839,19.6
"4184",4840,19.6
